Country,Year,Emission.Source,Application,IEF,Direct.EM,FracGASF,FracGASM,FracLEACH-(H),T.Frac.GAS,T.Frac.Leach,IEF.GAS,IEF.Leach,EM.GAS,EM.Leach,N2O.EM,Other carbon-containing fertlizers,Urea,kt.CO2eq,kg.CO2eq.kg.N,Total.Area.kha,EM.Ha
NOR,2002,Inorganic N emissions,101071165.37,0.01000000018448,1.5882611994,0.02329858754696,0.1665358968585,0.22,2354815.39484622,22235656.3814,0.01150212163989,0.00749999981752,0.0425627291744392,0.26206308669033,1.89288701526477,0,0.4264964,564.506826948901,5.58524110098426,936.45001,0.602815762636279
NOR,2002,Organic N emissions,50354734.1823083,0.00999999999611,0.7912886797,0.02329858754696,0.1665358968585,0.22,8385870.81812208,11078041.5201078,0.01150212163989,0.00749999981752,0.151572624038698,0.130562629024595,1.07342393276329,0,0,319.880331963461,6.3525373960935,936.45001,0.341588262638239
NOR,2003,Inorganic N emissions,104075335.25,0.01000000018693,1.6354695845,0.023109640946,0.16922626944083,0.22,2405143.62896208,22896573.755,0.0114389537882,0.00749999981713,0.0432336564403556,0.269852469818491,1.94855571075885,0,0.0748733333,580.744475139437,5.58003943724444,935.78309,0.620597317204606
NOR,2003,Organic N emissions,53677319.2258556,0.01000000000247,0.8435007309,0.023109640946,0.16922626944083,0.22,9083612.48617608,11809010.2296882,0.0114389537882,0.00749999981713,0.163282465436019,0.139177617170661,1.14596081350668,0,0,341.496322424991,6.36202268202129,935.78309,0.364931067973231
NOR,2004,Inorganic N emissions,105018156.15,0.01000000018646,1.6502853417,0.02371684188663,0.16873995885602,0.22,2490699.00463497,23103994.353,0.01143166765181,0.00749999981828,0.0447430393797844,0.272297069705638,1.96732545078542,0,1.216248,587.479232334056,5.59407300481399,934.89986,0.628387335873658
NOR,2004,Organic N emissions,53421739.000225,0.01000000000472,0.8394844704,0.02371684188663,0.16873995885602,0.22,9014382.040915,11752782.5800495,0.01143166765181,0.00749999981828,0.161934802194291,0.138514934194459,1.13993420678875,0,0,339.700393623047,6.35884192428885,934.89986,0.363354844895417
NOR,2005,Inorganic N emissions,106797679.9,0.01000000018191,1.6782492861,0.02288232171959,0.16946320967929,0.22,2443778.87037759,23495489.578,0.01140868291305,0.00749999981847,0.0438118972370348,0.276911120466929,1.99897230380396,0,0.1004666667,595.794213200281,5.57871869274832,934.0347,0.63787160498457
NOR,2005,Organic N emissions,53493402.2528236,0.00999999999488,0.8406106064,0.02288232171959,0.16946320967929,0.22,9065163.64242885,11768548.4956212,0.01140868291305,0.00749999981847,0.162519621866454,0.138700746769851,1.14183097503631,0,0,340.265630560819,6.36088968416397,934.0347,0.364296562601817
NOR,2006,Inorganic N emissions,104050468.86,0.01000000018549,1.6350788267,0.02285113356824,0.17076361904104,0.22,2377671.16175786,22891103.1492,0.01139845507413,0.00749999981809,0.0425885081574094,0.269787994857668,1.94745532971508,0,0.1239333333,580.465621588393,5.5786929933916,932.57468,0.622433392238778
NOR,2006,Organic N emissions,53498617.6279631,0.00999999999494,0.8406925623,0.02285113356824,0.17076361904104,0.22,9135617.55984376,11769695.8781519,0.01139845507413,0.00749999981809,0.163635884233348,0.138714269485179,1.14304271601853,0,0,340.626729373521,6.36701927033493,932.57468,0.365254104232726
NOR,2007,Inorganic N emissions,107506147.4,0.01000000018181,1.689382347,0.02336788247005,0.17065250711131,0.22,2512191.01725107,23651352.428,0.01133584858913,0.00749999981894,0.0447508552834053,0.278748075457793,2.0128812777412,0,1.174653333,601.013274099877,5.59050146094136,931.69147,0.645077574982925
NOR,2007,Organic N emissions,54561880.5282606,0.00999999999965,0.8574009797,0.02336788247005,0.17065250711131,0.22,9311121.70485544,12003613.7162173,0.01133584858913,0.00749999981894,0.165863446321891,0.141471158240116,1.16473558426201,0,0,347.091204110078,6.36142304388318,931.69147,0.372538780579453
NOR,2008,Inorganic N emissions,102920428.24,0.01000000017807,1.617321044,0.02311265931775,0.17120047644541,0.22,2378764.79474806,22642494.2128,0.01133511417022,0.00749999981878,0.0423713251226087,0.26685796106,1.92655033018261,0,0.8932,575.005198394417,5.58689084594133,931.16877,0.617509109969847
NOR,2008,Organic N emissions,55633758.1751312,0.01000000000316,0.8742447716,0.02311265931775,0.17120047644541,0.22,9524525.90603118,12239426.7985289,0.01133511417022,0.00749999981878,0.169653924883271,0.144250383782902,1.18814908026617,0,0,354.06842591932,6.36427301576026,931.16877,0.380240872897101
NOR,2009,Inorganic N emissions,93709334.47,0.01000000018161,1.4725752827,0.02325041840529,0.17118518480401,0.22,2178781.23490876,20616053.5834,0.01133859143588,0.00749999981832,0.0388210589655312,0.242974911347104,1.75437125301264,0,1.348233333,524.150866730765,5.59336878972891,930.6821,0.563190015936446
NOR,2009,Organic N emissions,57263804.9554547,0.00999999999825,0.899859792,0.02325041840529,0.17118518480401,0.22,9802715.0338803,12598037.0902,0.01133859143588,0.00749999981832,0.174662684006686,0.148476862109225,1.22299933811591,0,0,364.453802758542,6.36447059433177,930.6821,0.391598595007405
NOR,2010,Inorganic N emissions,85017334.47,0.01000000018167,1.3359867088,0.02023839710782,0.17171125596541,0.22,1720614.57605221,18703813.5834,0.01133728115153,0.00749999981764,0.0306540004604814,0.220437797587343,1.58707850684782,0,0.3248666667,473.274261707352,5.56679722620986,930.68208,0.508524094186225
NOR,2010,Organic N emissions,57524645.1596996,0.00999999999831,0.9039587095,0.02023839710782,0.17171125596541,0.22,9877629.06933656,12655421.9351339,0.01133728115153,0.00749999981764,0.175977148080791,0.14915318346604,1.22908904104683,0,0,366.268534231955,6.36715851467007,930.68208,0.393548497497615
NOR,2011,Inorganic N emissions,96778035.2,0.01000000018214,1.5207977237,0.02179494774129,0.17087560404998,0.22,2109272.21968872,21291167.744,0.01128800464473,0.00749999981814,0.0374148886773299,0.25093161375541,1.80914422613274,0,0.3278,539.452779387557,5.57412411062832,931.52925,0.579104498745001
NOR,2011,Organic N emissions,56272579.1318844,0.01000000000387,0.8842833867,0.02179494774129,0.17087560404998,0.22,9615610.95061105,12379967.4090146,0.01128800464473,0.00749999981814,0.170564524542365,0.145906755211153,1.20075466645352,0,0,357.824890603148,6.35877893146722,931.52925,0.384126306933624
NOR,2012,Inorganic N emissions,95682428.44,0.01000000018195,1.5035810457,0.02222455537554,0.17054820636591,0.22,2126499.42933092,21050134.2568,0.0112531778202,0.00749999981841,0.037604091191566,0.248090862019795,1.78927599891136,0,0.22616,533.430407675586,5.57500908340852,931.92581,0.572395787252191
NOR,2012,Organic N emissions,57362121.9935324,0.00999999999685,0.9014047739,0.02222455537554,0.17054820636591,0.22,9783007.01933947,12619666.8385771,0.0112531778202,0.00749999981841,0.172998441950544,0.148731784139279,1.22313499998982,0,0,364.494229996967,6.35426684595218,931.92581,0.391119363886882
NOR,2013,Inorganic N emissions,97010000,0.01000000018208,1.5244428849,0.02218939207721,0.16981145547824,0.22,2152592.92541014,21342200,0.01122876749789,0.00749999981715,0.0379829457496238,0.251533065296195,1.81395889594582,0,0.1603946667,540.720145658554,5.57385986659678,932.17814,0.58006095879759
NOR,2013,Organic N emissions,58938362.3433894,0.00999999999572,0.926174265,0.02218939207721,0.16981145547824,0.22,10008409.0930348,12966439.7155457,0.01122876749789,0.00749999981715,0.176600440860574,0.152818750064638,1.25559345592521,0,0,374.166849865713,6.34844327173065,932.17814,0.401389856520035
NOR,2014,Inorganic N emissions,102238000,0.01000000018202,1.6065971721,0.0217620077742,0.16819944858871,0.22,2224904.15081866,22492360,0.0112345395505,0.00749999981742,0.0392790729232689,0.265088522118113,1.91096476714138,0,0.1628733333,569.630373941432,5.57161108336853,932.55666,0.610826557113894
NOR,2014,Organic N emissions,59092816.8803268,0.01000000000087,0.9286014082,0.0217620077742,0.16819944858871,0.22,9939379.21482458,13000419.7136719,0.0112345395505,0.00749999981742,0.175472548265715,0.153219228609736,1.25729318507545,0,0,374.673369152484,6.34042154245689,932.55666,0.401770085640142
NOR,2015,Inorganic N emissions,104213948.384,0.01000000018307,1.6376477903,0.02153733776948,0.16690732097261,0.22,2244491.00663736,22927068.64448,0.01125355398603,0.0074999998185,0.0396919296939823,0.270211873913673,1.94755159390765,0,0.2159336667,580.586308651181,5.57109981585074,933.11542,0.622202030110253
NOR,2015,Organic N emissions,59322015.060366,0.01000000000101,0.9322030939,0.02153733776948,0.16690732097261,0.22,9901278.60842251,13050843.3132805,0.01125355398603,0.0074999998185,0.175095758122382,0.153813506755662,1.26111235877804,0,0,375.811482915857,6.33510986660571,933.11542,0.402749193573349
NOR,2016,Inorganic N emissions,102460392.071,0.01000000018445,1.6100919051,0.02113082824371,0.16528335934763,0.22,2165072.94663549,22541286.25562,0.01128809430614,0.00749999981739,0.0384050033734617,0.26566515297282,1.91416206144628,0,0.189486,570.609780310992,5.56907668199813,933.51118,0.611251147855553
NOR,2016,Organic N emissions,60016154.8180318,0.01000000000442,0.9431110047,0.02113082824371,0.16528335934763,0.22,9919671.68345175,13203554.059967,0.01128809430614,0.00749999981739,0.175959440562321,0.155613311917881,1.2746837571802,0,0,379.8557596397,6.32922520263782,933.51118,0.406910777051112
NOR,2017,Inorganic N emissions,99674000,0.01000000018205,1.5663057428,0.02131749651658,0.16432112249195,0.22,2124800.14779359,21928280,0.01130673356284,0.00749999981761,0.0377528629427482,0.258440436572216,1.86249904231496,0,0.0916666667,555.116381276559,5.56931979529827,934.05111,0.594310499001023
NOR,2017,Organic N emissions,59787307.7718428,0.0100000000041,0.9395148368,0.02131749651658,0.16432112249195,0.22,9824317.52384089,13153207.7098054,0.01130673356284,0.00749999981761,0.174555763923843,0.155019944238543,1.26909054496239,0,0,378.188982398791,6.32557304373055,934.05111,0.404891101086311
NOR,2018,Inorganic N emissions,102392000,0.01000000018174,1.6090171721,0.02075028021194,0.16331144428525,0.22,2124662.69146096,22526240,0.01131165769192,0.00749999981753,0.0377668611203712,0.265487822112287,1.91227185533266,0,0.1032386667,569.960251555832,5.56645296073748,934.66314,0.609802855342976
NOR,2018,Organic N emissions,59921435.446897,0.01000000000188,0.9416225572,0.02075028021194,0.16331144428525,0.22,9785856.16647812,13182715.7983173,0.01131165769192,0.00749999981753,0.173948115279031,0.155367718128747,1.27093839060778,0,0,378.739640401118,6.32060359663381,934.66314,0.405215124243712
NOR,2019,Inorganic N emissions,106765341.3,0.01000000018196,1.6777411081,0.02096644912328,0.16279595952581,0.22,2238490.09649607,23488375.086,0.01130209606393,0.00749999981844,0.0397565615994715,0.276827271097851,1.99432494079732,0,0.104151667,594.412984024602,5.56747139836664,935.21208,0.635591644650914
NOR,2019,Organic N emissions,57971728.9029317,0.01000000000734,0.910984312,0.02096644912328,0.16279595952581,0.22,9437563.2321229,12753780.358645,0.01130209606393,0.00749999981844,0.167615244121076,0.150312407730981,1.22891196385206,0,0,366.215765227913,6.31714410037878,935.21208,0.391585794345079
NOR,2020,Inorganic N emissions,105884082.8975,0.01000000018182,1.6638927615,0.02130002801722,0.16244671950769,0.22,2255333.9322944,23294498.23745,0.01131207668135,0.0074999998172,0.0400910877465447,0.27454229396415,1.97852614321069,0,0.0817886667,589.682579343487,5.56913336931221,935.67091,0.630224337468702
NOR,2020,Organic N emissions,58289942.2849304,0.01000000000836,0.9159848081,0.02130002801722,0.16244671950769,0.22,9469009.90447953,12823787.3026847,0.01131207668135,0.0074999998172,0.168322261070755,0.151137489526488,1.23544455869724,0,0,368.162478491778,6.31605494979121,935.67091,0.393474323671961
NOR,2021,Inorganic N emissions,107282273.04,0.01000000017837,1.6858643207,0.02182131060422,0.16285708742677,0.22,2341039.80233258,23602100.0688,0.01131122329953,0.00749999981925,0.0416114662185693,0.278167601249875,2.00564338816844,0,0.096066667,597.777796341196,5.57200905053826,936.21125,0.638507384248156
NOR,2021,Organic N emissions,59071835.4170305,0.01000000000635,0.9282717,0.02182131060422,0.16285708742677,0.22,9620267.0649711,12995803.7917467,0.01131122329953,0.00749999981925,0.170998125529004,0.153164826711457,1.25243465224046,0,0,373.225526367657,6.31816370242756,936.21125,0.398655246203949
NZL,1990,Inorganic N emissions,59265000,0.00829912663755,0.77290359170306,0.1,0.1,0.07190807984725,5926500,4261632.35214727,0.01,0.0075,0.0931307142857143,0.0502263812931643,0.916260687281939,0,39.1949401936586,312.240625003676,5.26855015614066,426.638995730705,0.731861428815014
NZL,1990,Organic N emissions,15257003.0543711,0.00501222000392,0.12016943071406,0.1,0.1,0.07190807984725,1525700.30543711,1097101.79386345,0.01,0.0075,0.0239752905140117,0.0129301282848193,0.157074849512891,0,0,46.8083051548415,3.06798818798368,426.638995730705,0.109714080576889
NZL,1991,Inorganic N emissions,61694000,0.00783875968992,0.75994983477298,0.1,0.1,0.07192857030183,6169400,4437561.2162011,0.01,0.0075,0.0969477142857143,0.052299828619513,0.909197377678207,0,51.8448623750141,322.78568092312,5.23204332549551,429.365928836524,0.751772926645087
NZL,1991,Organic N emissions,15618830.8246075,0.00500617475034,0.12287093736333,0.1,0.1,0.07192857030183,1561883.08246075,1123440.17100017,0.01,0.0075,0.0245438770100975,0.013240544872502,0.16065535924593,0,0,47.875297055287,3.06522924749651,429.365928836524,0.111502319676406
NZL,1992,Inorganic N emissions,70122000,0.00812480620155,0.89528632358804,0.1,0.1,0.07194197725911,7012200,5044715.32936331,0.01,0.0075,0.110191714285714,0.059455573524639,1.06493361139839,0,51.1281631277385,368.47837932446,5.25481844962294,432.071005046236,0.852819039048984
NZL,1992,Organic N emissions,15944156.5390371,0.00499237281663,0.12508441579803,0.1,0.1,0.07194197725911,1594415.65390371,1147054.1471471,0.01,0.0075,0.0250551031327726,0.0135188524485194,0.163658371379322,0,0,48.770194671038,3.05881308626334,432.071005046236,0.112875416543674
NZL,1993,Inorganic N emissions,104095000,0.00825837275307,1.35088691843492,0.1,0.1,0.07191091052219,10409500,7485566.23080737,0.01,0.0075,0.163577857142857,0.0882227448630868,1.60268752044086,0,70.4928091536067,548.093690244984,5.26532196786574,434.76893466504,1.26065513550837
NZL,1993,Organic N emissions,16337110.8728095,0.0049600137974,0.12733646410383,0.1,0.1,0.07191091052219,1633711.08728095,1174816.5181657,0.01,0.0075,0.0256726028001292,0.0138460518212386,0.166855118725198,0,0,49.722825380109,3.04355070900967,434.76893466504,0.114366095218871
NZL,1994,Inorganic N emissions,124131000,0.00810342356688,1.58067811122611,0.1,0.1,0.07181348704186,12413100,8914279.95999312,0.01,0.0075,0.195063,0.105061156671348,1.88080226789746,0,91.5398805732484,652.018956406691,5.25266820058399,437.44389758814,1.49052017870547
NZL,1994,Organic N emissions,17230353.0144503,0.00492507949653,0.13335277740639,0.1,0.1,0.07181348704186,1723035.30144503,1237371.7329299,0.01,0.0075,0.0270762690227076,0.014583309709531,0.175012356138629,0,0,52.1536821293113,3.0268493097949,437.44389758814,0.11922370483818
NZL,1995,Inorganic N emissions,151263000,0.00767446945338,1.82421371459807,0.1,0.1,0.07204422895107,15126300,10897626.2038257,0.01,0.0075,0.237699,0.128436308830803,2.19034902342887,0,136.777447784147,789.501456765951,5.21939573303419,440.134125690835,1.79377469430881
NZL,1995,Organic N emissions,18371905.6500815,0.00495964886606,0.14318574446744,0.1,0.1,0.07204422895107,1837190.56500815,1323589.77692193,0.01,0.0075,0.0288701374501281,0.0155994509422942,0.187655332859862,0,0,55.9212891922389,3.04384805024246,440.134125690835,0.127055108722744
NZL,1996,Inorganic N emissions,153780000,0.00762785714286,1.84330436938775,0.1,0.1,0.07206356865176,15378000,11081935.5872677,0.01,0.0075,0.241654285714286,0.130608526564226,2.21556718166626,0,141.840559006211,802.079579142757,5.21576004124566,442.818264326449,1.81130645178506
NZL,1996,Organic N emissions,19232329.1775333,0.00491469143371,0.14853294257858,0.1,0.1,0.07206356865176,1923232.91775333,1385950.27401842,0.01,0.0075,0.0302222315646952,0.0163344139437885,0.195089588087064,0,0,58.136697249945,3.02286305071456,442.818264326449,0.131287938943472
NZL,1997,Inorganic N emissions,143295000,0.00770647948164,1.73532853579142,0.1,0.1,0.07205523567959,14329500,10325154.9967068,0.01,0.0075,0.225177857142857,0.121689326746902,2.08219571968118,0,127.788980185933,748.283304650924,5.22197777068931,445.569473459782,1.67938637905468
NZL,1997,Organic N emissions,19730054.268745,0.00483537974843,0.14991790761591,0.1,0.1,0.07205523567959,1973005.4268745,1421653.71030552,0.01,0.0075,0.0310043709937422,0.0167552044428865,0.197677483052539,0,0,58.9078899496565,2.98569325493313,445.569473459782,0.132208092022654
NZL,1998,Inorganic N emissions,155467000,0.00728892508143,1.78072292456957,0.1,0.1,0.07202916153737,15546700,11198157.6567303,0.01,0.0075,0.244305285714286,0.131978286668607,2.15700649695246,0,163.885101732521,806.673037824355,5.18870910112342,448.328509647988,1.79929007516771
NZL,1998,Organic N emissions,19939698.8586866,0.00485579144953,0.15215045878086,0.1,0.1,0.07202916153737,1993969.88586866,1436239.79009885,0.01,0.0075,0.0313338124922218,0.0169271118118793,0.200411383084961,0,0,59.7225921593184,2.9951601868501,448.328509647988,0.133211675978872
