Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
NLD,2000,Direct N2O emissions,,,,20.3114217564605,0.04082771530974,0.21,0.13,N2O
NLD,2000,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,339463329.900905,0.01031017417621,5.49988380497738,0.04082771530974,0.21,0.13,N2O
NLD,2000,Organic N emissions,N input from organic N fertilizers to cropland and grassland,349902983.726025,0.00824362282759,4.5327357807083,0.04082771530974,0.21,0.13,N2O
NLD,2000,N from grazing animals,"N excretion on pasture, range and paddock",132540552.6,0.02994320737304,6.23651168146105,0.04082771530974,0.21,0.13,N2O
NLD,2000,Crop residues,N in crop residues returned to soils,78441384.4354358,0.01235606884056,1.52307122948093,0.04082771530974,0.21,0.13,N2O
NLD,2000,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,80156976.449226,,,0.04082771530974,0.21,0.13,N2O
NLD,2000,Organic Soils,Area of cultivated organic soils,360164.524398336,4.45113113697859,2.51921925983281,0.04082771530974,0.21,0.13,N2O
NLD,2000,Other,,,,,0.04082771530974,0.21,0.13,N2O
NLD,2000,Indirect N2O emissions,,,,2.73793979746275,0.04082771530974,0.21,0.13,N2O
NLD,2000,Atmospheric deposition,Volatilized N from agricultural inputs of N,70245735.4519051,0.01135022295278,1.25290747821069,0.04082771530974,0.21,0.13,N2O
NLD,2000,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,126002742.239569,0.0075,1.48503231925206,0.04082771530974,0.21,0.13,N2O
NLD,2000,Urea,,3113.57142857,0.20000000000009,2.28328571428571,,,,CO2
NLD,2000,Other carbon-containing fertlizers,,,,,,,,CO2
NLD,2001,Direct N2O emissions,,,,19.4851773564138,0.04334594703564,0.21,0.13,N2O
NLD,2001,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,298259860.554301,0.01029526109903,4.82532779106266,0.04334594703564,0.21,0.13,N2O
NLD,2001,Organic N emissions,N input from organic N fertilizers to cropland and grassland,343903103.177059,0.0080758683147,4.36435398814703,0.04334594703564,0.21,0.13,N2O
NLD,2001,N from grazing animals,"N excretion on pasture, range and paddock",135391283.5,0.02989758783431,6.36094295640849,0.04334594703564,0.21,0.13,N2O
NLD,2001,Crop residues,N in crop residues returned to soils,75303126.2124753,0.01216676113228,1.43973523436479,0.04334594703564,0.21,0.13,N2O
NLD,2001,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,79380553.2046159,,,0.04334594703564,0.21,0.13,N2O
NLD,2001,Organic Soils,Area of cultivated organic soils,356691.450781884,4.45093668662986,2.49481738643078,0.04334594703564,0.21,0.13,N2O
NLD,2001,Other,,,,,0.04334594703564,0.21,0.13,N2O
NLD,2001,Indirect N2O emissions,,,,2.60677439923251,0.04334594703564,0.21,0.13,N2O
NLD,2001,Atmospheric deposition,Volatilized N from agricultural inputs of N,66388154.8757733,0.01157356600022,1.2074035161372,0.04334594703564,0.21,0.13,N2O
NLD,2001,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,118734499.171723,0.0075,1.39937088309531,0.04334594703564,0.21,0.13,N2O
NLD,2001,Urea,,6075,0.2,4.455,,,,CO2
NLD,2001,Other carbon-containing fertlizers,,,,,,,,CO2
NLD,2002,Direct N2O emissions,,,,17.6476898510443,0.0480942317507,0.21,0.13,N2O
NLD,2002,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,292200086.224006,0.01017950709442,4.67414019396718,0.0480942317507,0.21,0.13,N2O
NLD,2002,Organic N emissions,N input from organic N fertilizers to cropland and grassland,326121141.880303,0.00722857988976,3.704474286579,0.0480942317507,0.21,0.13,N2O
NLD,2002,N from grazing animals,"N excretion on pasture, range and paddock",112910013.9,0.03024158784494,5.3657655918897,0.0480942317507,0.21,0.13,N2O
NLD,2002,Crop residues,N in crop residues returned to soils,76295494.4237869,0.01195031175987,1.43275776951665,0.0480942317507,0.21,0.13,N2O
NLD,2002,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,78608473.0165561,,,0.0480942317507,0.21,0.13,N2O
NLD,2002,Organic Soils,Area of cultivated organic soils,353237.871334732,4.45073868889136,2.47055200909176,0.0480942317507,0.21,0.13,N2O
NLD,2002,Other,,,,,0.0480942317507,0.21,0.13,N2O
NLD,2002,Indirect N2O emissions,,,,2.47180396454657,0.0480942317507,0.21,0.13,N2O
NLD,2002,Atmospheric deposition,Volatilized N from agricultural inputs of N,62266975.9247179,0.01165366348206,1.14028888831378,0.0480942317507,0.21,0.13,N2O
NLD,2002,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,112977036.771267,0.0075,1.33151507623279,0.0480942317507,0.21,0.13,N2O
NLD,2002,Urea,,4737.85714286,0.19999999999988,3.47442857142857,,,,CO2
NLD,2002,Other carbon-containing fertlizers,,,,,,,,CO2
NLD,2003,Direct N2O emissions,,,,17.2691399560391,0.05293839858272,0.21,0.13,N2O
NLD,2003,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,290563857.226327,0.01029298546057,4.69978073368192,0.05293839858272,0.21,0.13,N2O
NLD,2003,Organic N emissions,N input from organic N fertilizers to cropland and grassland,325467808.409511,0.00727493029302,3.72075882954376,0.05293839858272,0.21,0.13,N2O
NLD,2003,N from grazing animals,"N excretion on pasture, range and paddock",107500374.1,0.030042700579,5.07508815191212,0.05293839858272,0.21,0.13,N2O
NLD,2003,Crop residues,N in crop residues returned to soils,72091570.1920203,0.01171442218617,1.32708885460317,0.05293839858272,0.21,0.13,N2O
NLD,2003,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,77840744.1094861,,,0.05293839858272,0.21,0.13,N2O
NLD,2003,Organic Soils,Area of cultivated organic soils,349803.823614824,4.4505370641802,2.44642338629814,0.05293839858272,0.21,0.13,N2O
NLD,2003,Other,,,,,0.05293839858272,0.21,0.13,N2O
NLD,2003,Indirect N2O emissions,,,,2.45824221014279,0.05293839858272,0.21,0.13,N2O
NLD,2003,Atmospheric deposition,Volatilized N from agricultural inputs of N,63021895.5918422,0.01156409968416,1.14524375885686,0.05293839858272,0.21,0.13,N2O
NLD,2003,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,111405929.200018,0.0075,1.31299845128593,0.05293839858272,0.21,0.13,N2O
NLD,2003,Urea,,16461.42857143,0.19999999999998,12.0717142857143,,,,CO2
NLD,2003,Other carbon-containing fertlizers,,,,,,,,CO2
NLD,2004,Direct N2O emissions,,,,16.593523948452,0.05117245704077,0.21,0.13,N2O
NLD,2004,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,300498436.937772,0.01017065851218,4.80270526298632,0.05117245704077,0.21,0.13,N2O
NLD,2004,Organic N emissions,N input from organic N fertilizers to cropland and grassland,316053783.055727,0.00684574685121,3.39998087026315,0.05117245704077,0.21,0.13,N2O
NLD,2004,N from grazing animals,"N excretion on pasture, range and paddock",99544881.3,0.02992313496562,4.68080630014907,0.05117245704077,0.21,0.13,N2O
NLD,2004,Crop residues,N in crop residues returned to soils,70546979.7621741,0.01157707300398,1.28342898344071,0.05117245704077,0.21,0.13,N2O
NLD,2004,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,77210080.551315,,,0.05117245704077,0.21,0.13,N2O
NLD,2004,Organic Soils,Area of cultivated organic soils,346985.15353876,4.45033914355592,2.42660253161276,0.05117245704077,0.21,0.13,N2O
NLD,2004,Other,,,,,0.05117245704077,0.21,0.13,N2O
NLD,2004,Indirect N2O emissions,,,,2.41752749416331,0.05117245704077,0.21,0.13,N2O
NLD,2004,Atmospheric deposition,Volatilized N from agricultural inputs of N,61739395.2423965,0.01153315845669,1.11893607312272,0.05117245704077,0.21,0.13,N2O
NLD,2004,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,110183514.512535,0.0075,1.29859142104059,0.05117245704077,0.21,0.13,N2O
NLD,2004,Urea,,13932.85714286,0.19999999999996,10.2174285714286,,,,CO2
NLD,2004,Other carbon-containing fertlizers,,,,,,,,CO2
NLD,2005,Direct N2O emissions,,,,16.3145673168089,0.04971101225692,0.21,0.13,N2O
NLD,2005,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,280026834.424542,0.01011788325824,4.45229528838535,0.04971101225692,0.21,0.13,N2O
NLD,2005,Organic N emissions,N input from organic N fertilizers to cropland and grassland,316186091.504537,0.00683161570474,3.39438293596671,0.04971101225692,0.21,0.13,N2O
NLD,2005,N from grazing animals,"N excretion on pasture, range and paddock",101171675.5,0.0301797893583,4.79810548739746,0.04971101225692,0.21,0.13,N2O
NLD,2005,Crop residues,N in crop residues returned to soils,69825726.4569023,0.01150947230123,1.26288998717989,0.04971101225692,0.21,0.13,N2O
NLD,2005,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,76582978.7507108,,,0.04971101225692,0.21,0.13,N2O
NLD,2005,Organic Soils,Area of cultivated organic soils,344182.444947848,4.45013857475009,2.40689361787948,0.04971101225692,0.21,0.13,N2O
NLD,2005,Other,,,,,0.04971101225692,0.21,0.13,N2O
NLD,2005,Indirect N2O emissions,,,,2.34834694824944,0.04971101225692,0.21,0.13,N2O
NLD,2005,Atmospheric deposition,Volatilized N from agricultural inputs of N,59086388.6070255,0.01167855453351,1.08435424669861,0.04971101225692,0.21,0.13,N2O
NLD,2005,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,107247865.586131,0.0075,1.26399270155083,0.04971101225692,0.21,0.13,N2O
NLD,2005,Urea,,11295,0.2,8.283,,,,CO2
